Date,Index,Open,High,Low,Close,Volume,Currency
2020-05-20,NIFTY 50,8889.15,9093.8,8875.35,9066.55,622310016,INR
2020-05-21,NIFTY 50,9079.45,9178.55,9056.1,9106.25,631539968,INR
2020-05-22,NIFTY 50,9067.9,9149.6,8968.55,9039.25,675760000,INR
2020-05-26,NIFTY 50,9099.75,9161.65,8996.65,9029.05,654960000,INR
2020-05-27,NIFTY 50,9082.2,9334.0,9004.25,9314.95,763489984,INR
2020-05-28,NIFTY 50,9364.95,9511.25,9336.5,9490.1,837910016,INR
2020-05-29,NIFTY 50,9422.2,9598.85,9376.9,9580.3,967009984,INR
2020-06-01,NIFTY 50,9726.85,9931.6,9706.95,9826.15,794179968,INR
2020-06-02,NIFTY 50,9880.85,9995.6,9824.05,9979.1,770190016,INR
2020-06-03,NIFTY 50,10108.3,10176.2,10035.55,10061.55,794659968,INR
2020-06-04,NIFTY 50,10054.25,10123.85,9944.25,10029.1,775110016,INR
2020-06-05,NIFTY 50,10093.8,10177.8,10040.75,10142.15,987120000,INR
2020-06-08,NIFTY 50,10326.75,10328.5,10120.25,10167.45,936489984,INR
2020-06-09,NIFTY 50,10181.15,10291.15,10021.45,10046.65,754220032,INR
2020-06-10,NIFTY 50,10072.6,10148.75,10036.85,10116.15,632380032,INR
2020-06-11,NIFTY 50,10094.1,10112.05,9885.05,9902.0,715449984,INR
2020-06-12,NIFTY 50,9544.95,9996.05,9544.35,9972.9,796310016,INR
2020-06-15,NIFTY 50,9919.35,9943.35,9726.35,9813.7,716049984,INR
2020-06-16,NIFTY 50,10014.8,10046.15,9728.5,9914.0,899900032,INR
2020-06-17,NIFTY 50,9876.7,10003.6,9833.8,9881.15,685420032,INR
2020-06-18,NIFTY 50,9863.25,10111.2,9845.05,10091.65,622899968,INR
2020-06-19,NIFTY 50,10119.0,10272.4,10072.65,10244.4,892099968,INR
2020-06-22,NIFTY 50,10318.75,10393.65,10277.6,10311.2,685390016,INR
2020-06-23,NIFTY 50,10347.95,10484.7,10301.75,10471.0,669200000,INR
2020-06-24,NIFTY 50,10529.25,10553.15,10281.95,10305.3,854800000,INR
2020-06-25,NIFTY 50,10235.55,10361.8,10194.5,10288.9,994190016,INR
2020-06-26,NIFTY 50,10378.9,10409.85,10311.25,10383.0,671910016,INR
2020-06-29,NIFTY 50,10311.95,10337.95,10223.6,10312.4,574540032,INR
2020-06-30,NIFTY 50,10382.6,10401.05,10267.35,10302.1,556240000,INR
2020-07-01,NIFTY 50,10323.8,10447.05,10299.6,10430.05,573550016,INR
2020-07-02,NIFTY 50,10493.05,10598.2,10485.55,10551.7,597420032,INR
2020-07-03,NIFTY 50,10614.95,10631.3,10562.65,10607.35,525190016,INR
2020-07-06,NIFTY 50,10723.85,10811.4,10695.1,10763.65,571209984,INR
2020-07-07,NIFTY 50,10802.85,10813.8,10689.7,10799.65,636769984,INR
2020-07-08,NIFTY 50,10818.65,10847.85,10676.55,10705.75,767939968,INR
2020-07-09,NIFTY 50,10755.55,10836.85,10733.0,10813.45,618649984,INR
2020-07-10,NIFTY 50,10764.1,10819.4,10713.0,10768.05,590710016,INR
2020-07-13,NIFTY 50,10851.85,10894.05,10756.05,10802.7,554049984,INR
2020-07-14,NIFTY 50,10750.85,10755.65,10562.9,10607.35,532369984,INR
2020-07-15,NIFTY 50,10701.0,10827.45,10577.75,10618.2,715900032,INR
2020-07-16,NIFTY 50,10706.2,10755.3,10595.2,10739.95,694400000,INR
2020-07-17,NIFTY 50,10752.0,10933.45,10749.65,10901.7,676880000,INR
2020-07-20,NIFTY 50,10999.45,11037.9,10953.0,11022.2,554310016,INR
2020-07-21,NIFTY 50,11126.1,11179.55,11113.25,11162.25,772000000,INR
2020-07-22,NIFTY 50,11231.2,11238.1,11056.55,11132.6,765070016,INR
2020-07-23,NIFTY 50,11135.0,11239.8,11103.15,11215.45,621580032,INR
2020-07-24,NIFTY 50,11149.95,11225.4,11090.3,11194.15,678940032,INR
2020-07-27,NIFTY 50,11225.0,11225.0,11087.85,11131.8,588150016,INR
2020-07-28,NIFTY 50,11154.1,11317.75,11151.4,11300.55,683889984,INR
2020-07-29,NIFTY 50,11276.9,11341.4,11149.75,11202.85,600729984,INR
2020-07-30,NIFTY 50,11254.3,11299.95,11084.95,11102.15,677760000,INR
2020-07-31,NIFTY 50,11139.5,11150.4,11026.65,11073.45,642560000,INR
2020-08-03,NIFTY 50,11057.55,11058.05,10882.25,10891.6,680929984,INR
2020-08-04,NIFTY 50,10946.65,11112.25,10908.1,11095.25,625740032,INR
2020-08-05,NIFTY 50,11155.75,11225.65,11064.05,11101.65,667640000,INR
2020-08-06,NIFTY 50,11185.7,11256.8,11127.3,11200.15,600380032,INR
2020-08-07,NIFTY 50,11186.65,11231.9,11142.05,11214.05,452630016,INR
2020-08-10,NIFTY 50,11270.25,11337.3,11238.0,11270.15,492000000,INR
2020-08-11,NIFTY 50,11322.25,11373.6,11299.15,11322.5,586089984,INR
2020-08-12,NIFTY 50,11289.0,11322.0,11242.65,11308.4,609859968,INR
2020-08-13,NIFTY 50,11334.85,11359.3,11269.95,11300.45,562360000,INR
2020-08-14,NIFTY 50,11353.3,11366.25,11111.45,11178.4,645110016,INR
2020-08-17,NIFTY 50,11248.9,11267.1,11144.5,11247.1,633960000,INR
2020-08-18,NIFTY 50,11259.8,11401.7,11253.15,11385.35,579240000,INR
2020-08-19,NIFTY 50,11452.15,11460.35,11394.1,11408.4,626220032,INR
2020-08-20,NIFTY 50,11317.45,11361.45,11289.8,11312.2,791590016,INR
2020-08-21,NIFTY 50,11409.65,11418.5,11362.2,11371.6,668720000,INR
2020-08-24,NIFTY 50,11412.0,11497.25,11410.65,11466.45,532900000,INR
2020-08-25,NIFTY 50,11513.1,11525.9,11423.35,11472.25,638150016,INR
2020-08-26,NIFTY 50,11512.85,11561.75,11461.85,11549.6,743440000,INR
2020-08-27,NIFTY 50,11609.3,11617.35,11540.6,11559.25,719779968,INR
2020-08-28,NIFTY 50,11602.95,11686.05,11589.4,11647.6,807000000,INR
2020-08-31,NIFTY 50,11777.55,11794.25,11325.85,11387.5,1371789952,INR
2020-09-01,NIFTY 50,11464.3,11553.55,11366.9,11470.25,783769984,INR
2020-09-02,NIFTY 50,11478.55,11554.75,11430.4,11535.0,593489984,INR
2020-09-03,NIFTY 50,11566.2,11584.95,11507.65,11527.45,607120000,INR
2020-09-04,NIFTY 50,11354.4,11452.05,11303.65,11333.85,681340032,INR
2020-09-07,NIFTY 50,11359.6,11381.15,11251.7,11355.05,560320000,INR
2020-09-08,NIFTY 50,11378.55,11437.25,11290.45,11317.35,572240000,INR
2020-09-09,NIFTY 50,11218.6,11298.15,11185.15,11278.0,728880000,INR
2020-09-10,NIFTY 50,11363.3,11464.05,11327.4,11449.25,679420032,INR
2020-09-11,NIFTY 50,11447.8,11493.5,11419.9,11464.45,554790016,INR
2020-09-14,NIFTY 50,11540.15,11568.9,11383.55,11440.05,642270016,INR
2020-09-15,NIFTY 50,11487.2,11535.95,11442.25,11521.8,506670016,INR
2020-09-16,NIFTY 50,11538.45,11618.1,11516.75,11604.55,527809984,INR
2020-09-17,NIFTY 50,11539.4,11587.2,11498.5,11516.1,517729984,INR
2020-09-18,NIFTY 50,11584.1,11584.1,11446.1,11504.95,764150016,INR
2020-09-21,NIFTY 50,11503.8,11535.25,11218.5,11250.55,602849984,INR
2020-09-22,NIFTY 50,11301.75,11302.2,11084.65,11153.65,672249984,INR
2020-09-23,NIFTY 50,11258.75,11259.55,11024.4,11131.85,714929984,INR
2020-09-24,NIFTY 50,11011.0,11015.3,10790.2,10805.55,706140032,INR
2020-09-25,NIFTY 50,10910.4,11072.6,10854.85,11050.25,559600000,INR
2020-09-28,NIFTY 50,11140.85,11239.35,11099.85,11227.55,472780000,INR
2020-09-29,NIFTY 50,11288.6,11305.4,11181.0,11222.4,498300000,INR
2020-09-30,NIFTY 50,11244.45,11295.4,11184.55,11247.55,499340000,INR
2020-10-01,NIFTY 50,11364.45,11428.6,11347.05,11416.95,447740000,INR
2020-10-05,NIFTY 50,11487.8,11578.05,11452.3,11503.35,530600000,INR
2020-10-06,NIFTY 50,11603.45,11680.3,11564.3,11662.4,561449984,INR
2020-10-07,NIFTY 50,11679.25,11763.05,11629.35,11738.85,513369984,INR
2020-10-08,NIFTY 50,11835.4,11905.7,11791.15,11834.6,608769984,INR
2020-10-09,NIFTY 50,11852.05,11938.6,11805.2,11914.2,611080000,INR
2020-10-12,NIFTY 50,11973.55,12022.05,11867.2,11930.95,522630016,INR
2020-10-13,NIFTY 50,11934.65,11988.2,11888.9,11934.5,458310016,INR
2020-10-14,NIFTY 50,11917.4,11997.2,11822.15,11971.05,569249984,INR
2020-10-15,NIFTY 50,12023.45,12025.45,11661.3,11680.35,608870016,INR
2020-10-16,NIFTY 50,11727.4,11789.75,11667.85,11762.45,555769984,INR
2020-10-19,NIFTY 50,11879.2,11898.25,11820.4,11873.05,541420032,INR
2020-10-20,NIFTY 50,11861.0,11949.25,11837.25,11896.8,453560000,INR
2020-10-21,NIFTY 50,11958.55,12018.65,11775.75,11937.65,623660032,INR
2020-10-22,NIFTY 50,11890.0,11939.55,11823.45,11896.45,544899968,INR
2020-10-23,NIFTY 50,11957.9,11974.55,11908.75,11930.35,502340000,INR
2020-10-26,NIFTY 50,11937.4,11942.85,11711.7,11767.75,519820000,INR
2020-10-27,NIFTY 50,11807.1,11899.05,11723.0,11889.4,616320000,INR
2020-10-28,NIFTY 50,11922.6,11929.4,11684.85,11729.6,704019968,INR
2020-10-29,NIFTY 50,11633.3,11744.15,11606.45,11670.8,554960000,INR
2020-10-30,NIFTY 50,11678.45,11748.95,11535.45,11642.4,553670016,INR
2020-11-02,NIFTY 50,11697.35,11725.65,11557.4,11669.15,568430016,INR
2020-11-03,NIFTY 50,11734.45,11836.2,11723.3,11813.5,674300032,INR
2020-11-04,NIFTY 50,11783.35,11929.65,11756.4,11908.5,667289984,INR
2020-11-05,NIFTY 50,12062.4,12131.1,12027.6,12120.3,632460032,INR
2020-11-06,NIFTY 50,12156.65,12280.4,12131.85,12263.55,576840000,INR
2020-11-09,NIFTY 50,12399.4,12474.05,12367.35,12461.05,553449984,INR
2020-11-10,NIFTY 50,12556.4,12643.9,12475.25,12631.1,847449984,INR
2020-11-11,NIFTY 50,12680.6,12769.75,12571.1,12749.15,880480000,INR
2020-11-12,NIFTY 50,12702.15,12741.15,12624.85,12690.8,622019968,INR
2020-11-13,NIFTY 50,12659.7,12735.95,12607.7,12719.95,513950016,INR
2020-11-14,NIFTY 50,12823.35,12828.7,12749.45,12780.25,107868000,INR
2020-11-17,NIFTY 50,12932.5,12934.05,12797.1,12874.2,707680000,INR
2020-11-18,NIFTY 50,12860.1,12948.85,12819.35,12938.25,731320000,INR
2020-11-19,NIFTY 50,12839.5,12963.0,12745.75,12771.7,768750016,INR
2020-11-20,NIFTY 50,12813.4,12892.45,12730.25,12859.05,664000000,INR
2020-11-23,NIFTY 50,12960.3,12968.85,12825.7,12926.45,633120000,INR
2020-11-24,NIFTY 50,13002.6,13079.1,12978.0,13055.15,571870016,INR
2020-11-25,NIFTY 50,13130.0,13145.85,12833.65,12858.4,679009984,INR
2020-11-26,NIFTY 50,12906.45,13018.0,12790.4,12987.0,549800000,INR
2020-11-27,NIFTY 50,13012.05,13035.3,12914.3,12968.95,1162360064,INR
2020-12-01,NIFTY 50,13062.2,13128.4,12962.8,13109.05,583630016,INR
2020-12-02,NIFTY 50,13121.4,13128.5,12983.55,13113.75,717710016,INR
2020-12-03,NIFTY 50,13215.3,13216.6,13107.9,13133.9,713689984,INR
2020-12-04,NIFTY 50,13177.4,13280.05,13152.85,13258.55,640510016,INR
2020-12-07,NIFTY 50,13264.85,13366.65,13241.95,13355.75,591720000,INR
2020-12-08,NIFTY 50,13393.85,13435.45,13311.05,13392.95,543169984,INR
2020-12-09,NIFTY 50,13458.1,13548.9,13449.6,13529.1,502609984,INR
2020-12-10,NIFTY 50,13488.5,13503.55,13399.3,13478.3,553400000,INR
2020-12-11,NIFTY 50,13512.3,13579.35,13402.85,13513.85,787710016,INR
2020-12-14,NIFTY 50,13571.45,13597.5,13472.45,13558.15,558390016,INR
2020-12-15,NIFTY 50,13547.2,13589.65,13447.05,13567.85,497600000,INR
2020-12-16,NIFTY 50,13663.1,13692.35,13606.45,13682.7,462150016,INR
2020-12-17,NIFTY 50,13713.55,13773.25,13673.55,13740.7,416009984,INR
2020-12-18,NIFTY 50,13764.4,13772.85,13658.6,13760.55,519390016,INR
2020-12-21,NIFTY 50,13741.9,13777.5,13131.45,13328.4,687260032,INR
2020-12-22,NIFTY 50,13373.65,13492.05,13192.9,13466.3,696200000,INR
2020-12-23,NIFTY 50,13473.5,13619.45,13432.2,13601.1,458649984,INR
2020-12-24,NIFTY 50,13672.15,13771.75,13626.9,13749.25,471369984,INR
2020-12-28,NIFTY 50,13815.15,13885.3,13811.55,13873.2,403630016,INR
2020-12-29,NIFTY 50,13910.35,13967.6,13859.9,13932.6,439590016,INR
2020-12-30,NIFTY 50,13980.9,13997.0,13864.95,13981.95,380680000,INR
2020-12-31,NIFTY 50,13970.0,14024.85,13936.45,13981.75,452409984,INR
2021-01-01,NIFTY 50,13996.1,14049.85,13991.35,14018.5,258090000,INR
2021-01-04,NIFTY 50,14104.35,14147.95,13953.75,14132.9,495000000,INR
2021-01-05,NIFTY 50,14075.15,14215.6,14048.15,14199.5,492480000,INR
2021-01-06,NIFTY 50,14240.95,14244.15,14039.9,14146.25,632320000,INR
2021-01-07,NIFTY 50,14253.75,14256.25,14123.1,14137.35,559169984,INR
2021-01-08,NIFTY 50,14258.4,14367.3,14221.65,14347.25,613470016,INR
2021-01-11,NIFTY 50,14474.05,14498.2,14383.1,14484.75,672880000,INR
2021-01-12,NIFTY 50,14473.8,14590.65,14432.85,14563.45,929569984,INR
2021-01-13,NIFTY 50,14639.8,14653.35,14435.7,14564.85,873960000,INR
2021-01-14,NIFTY 50,14550.05,14617.8,14471.5,14595.6,620190016,INR
2021-01-15,NIFTY 50,14594.35,14617.45,14357.85,14433.7,789560000,INR
2021-01-18,NIFTY 50,14453.3,14459.15,14222.8,14281.3,762040000,INR
2021-01-19,NIFTY 50,14371.65,14546.05,14350.85,14521.15,546110016,INR
2021-01-20,NIFTY 50,14538.3,14666.45,14517.55,14644.7,623070016,INR
2021-01-21,NIFTY 50,14730.95,14753.55,14517.25,14590.35,704649984,INR
2021-01-22,NIFTY 50,14583.4,14619.9,14357.75,14371.9,776750016,INR
2021-01-25,NIFTY 50,14477.8,14491.1,14218.6,14238.9,618630016,INR
2021-01-27,NIFTY 50,14237.95,14237.95,13929.3,13967.5,660710016,INR
2021-01-28,NIFTY 50,13810.4,13898.25,13713.25,13817.55,637870016,INR
2021-01-29,NIFTY 50,13946.6,13966.85,13596.75,13634.6,753209984,INR
2021-02-01,NIFTY 50,13758.6,14336.35,13661.75,14281.2,870529984,INR
2021-02-02,NIFTY 50,14481.1,14731.7,14469.15,14647.85,914969984,INR
2021-02-03,NIFTY 50,14754.9,14868.85,14574.15,14789.95,869480000,INR
2021-02-04,NIFTY 50,14789.05,14913.7,14714.75,14895.65,884689984,INR
2021-02-05,NIFTY 50,14952.6,15014.65,14864.75,14924.25,935630016,INR
2021-02-08,NIFTY 50,15064.3,15159.9,15041.05,15115.8,671240000,INR
2021-02-09,NIFTY 50,15164.15,15257.1,15064.3,15109.3,713280000,INR
2021-02-10,NIFTY 50,15119.05,15168.25,14977.2,15106.5,624790016,INR
2021-02-11,NIFTY 50,15073.25,15188.5,15065.4,15173.3,500120000,INR
2021-02-12,NIFTY 50,15186.2,15243.5,15081.0,15163.3,571809984,INR
2021-02-15,NIFTY 50,15270.3,15340.15,15243.4,15314.7,455960000,INR
2021-02-16,NIFTY 50,15371.45,15431.75,15242.2,15313.45,648550016,INR
2021-02-17,NIFTY 50,15279.9,15314.3,15170.75,15208.9,504769984,INR
2021-02-18,NIFTY 50,15238.7,15250.75,15078.05,15118.95,770630016,INR
2021-02-19,NIFTY 50,15074.8,15144.05,14898.2,14981.75,712209984,INR
2021-02-22,NIFTY 50,14999.05,15010.1,14635.05,14675.7,609900032,INR
2021-02-23,NIFTY 50,14782.25,14854.5,14651.85,14707.8,744089984,INR
2021-02-24,NIFTY 50,14729.15,15008.8,14723.05,14982.0,403750016,INR
2021-02-25,NIFTY 50,15079.85,15176.5,15065.35,15097.35,803880000,INR
2021-02-26,NIFTY 50,14888.6,14919.45,14467.75,14529.15,1103640064,INR
2021-03-01,NIFTY 50,14702.5,14806.8,14638.55,14761.55,507300000,INR
2021-03-02,NIFTY 50,14865.3,14959.1,14760.8,14919.1,621720000,INR
2021-03-03,NIFTY 50,15064.4,15273.15,14995.8,15245.6,544209984,INR
2021-03-04,NIFTY 50,15026.75,15202.35,14980.2,15080.75,534849984,INR
2021-03-05,NIFTY 50,14977.95,15092.35,14862.1,14938.1,640700032,INR
2021-03-08,NIFTY 50,15002.45,15111.15,14919.9,14956.2,580310016,INR
2021-03-09,NIFTY 50,15049.9,15126.85,14925.45,15098.4,675270016,INR
2021-03-10,NIFTY 50,15202.15,15218.45,15100.85,15174.8,404590016,INR
2021-03-12,NIFTY 50,15321.15,15336.3,14953.6,15030.95,493240000,INR
2021-03-15,NIFTY 50,15048.4,15048.4,14745.85,14929.5,467470016,INR
2021-03-16,NIFTY 50,14996.1,15051.6,14890.65,14910.45,437649984,INR
2021-03-17,NIFTY 50,14946.55,14956.55,14696.05,14721.3,479350016,INR
2021-03-18,NIFTY 50,14855.5,14875.2,14478.6,14557.85,542220032,INR
2021-03-19,NIFTY 50,14471.15,14788.25,14350.1,14744.0,919180032,INR
2021-03-22,NIFTY 50,14736.3,14763.9,14597.85,14736.4,459000000,INR
2021-03-23,NIFTY 50,14768.55,14878.6,14707.0,14814.75,474150016,INR
2021-03-24,NIFTY 50,14712.45,14752.35,14535.0,14549.4,456400000,INR
2021-03-25,NIFTY 50,14570.9,14575.6,14264.4,14324.9,606819968,INR
2021-03-26,NIFTY 50,14506.3,14572.9,14414.25,14507.3,481000000,INR
2021-03-30,NIFTY 50,14628.5,14876.3,14617.6,14845.1,594520000,INR
2021-03-31,NIFTY 50,14811.85,14813.75,14670.25,14690.7,436870016,INR
2021-04-01,NIFTY 50,14798.4,14883.2,14692.45,14867.35,430030016,INR
2021-04-05,NIFTY 50,14837.7,14849.85,14459.5,14637.8,500480000,INR
2021-04-06,NIFTY 50,14737.0,14779.1,14573.9,14683.5,474209984,INR
2021-04-07,NIFTY 50,14716.45,14879.8,14649.85,14819.05,476380000,INR
2021-04-08,NIFTY 50,14875.65,14984.15,14821.1,14873.8,503729984,INR
2021-04-09,NIFTY 50,14882.65,14918.45,14785.65,14834.85,498350016,INR
2021-04-12,NIFTY 50,14644.65,14652.5,14248.7,14310.8,638480000,INR
2021-04-13,NIFTY 50,14364.9,14528.9,14274.9,14504.8,588670016,INR
2021-04-15,NIFTY 50,14522.4,14597.55,14353.2,14581.45,556849984,INR
2021-04-16,NIFTY 50,14599.6,14697.7,14559.0,14617.85,568569984,INR
2021-04-19,NIFTY 50,14306.6,14382.3,14191.4,14359.45,503140000,INR
2021-04-20,NIFTY 50,14526.7,14526.95,14207.3,14296.4,456700000,INR
2021-04-22,NIFTY 50,14219.15,14424.75,14151.4,14406.15,516990016,INR
2021-04-23,NIFTY 50,14326.35,14461.15,14273.3,14341.35,476609984,INR
2021-04-26,NIFTY 50,14449.45,14557.5,14421.3,14485.0,448529984,INR
2021-04-27,NIFTY 50,14493.8,14667.55,14484.85,14653.05,442209984,INR
2021-04-28,NIFTY 50,14710.5,14890.25,14694.95,14864.55,453990016,INR
2021-04-29,NIFTY 50,14979.0,15044.35,14814.45,14894.9,511470016,INR
2021-04-30,NIFTY 50,14747.35,14855.45,14601.7,14631.1,594739968,INR
2021-05-03,NIFTY 50,14481.05,14673.85,14416.25,14634.15,443409984,INR
2021-05-04,NIFTY 50,14687.25,14723.4,14461.5,14496.5,479660000,INR
2021-05-05,NIFTY 50,14604.15,14637.9,14506.6,14617.85,437260000,INR
2021-05-06,NIFTY 50,14668.35,14743.9,14611.5,14724.8,445280000,INR
2021-05-07,NIFTY 50,14816.85,14863.05,14765.5,14823.15,483680000,INR
2021-05-10,NIFTY 50,14928.25,14966.9,14892.5,14942.35,510600000,INR
2021-05-11,NIFTY 50,14789.7,14900.0,14771.4,14850.75,616200000,INR
2021-05-12,NIFTY 50,14823.55,14824.05,14649.7,14696.5,620320000,INR
2021-05-14,NIFTY 50,14749.4,14749.65,14591.9,14677.8,602739968,INR
2021-05-17,NIFTY 50,14756.25,14938.0,14725.35,14923.15,534520000,INR
2021-05-18,NIFTY 50,15067.2,15137.25,15043.7,15108.1,571920000,INR
2021-05-19,NIFTY 50,15058.6,15133.4,15008.85,15030.15,563289984,INR
2021-05-20,NIFTY 50,15042.6,15069.8,14884.9,14906.05,467460000,INR
2021-05-21,NIFTY 50,14987.8,15190.0,14985.85,15175.3,557729984,INR
2021-05-24,NIFTY 50,15211.35,15256.25,15145.45,15197.7,566720000,INR
2021-05-25,NIFTY 50,15291.75,15293.85,15163.4,15208.45,417320000,INR
2021-05-26,NIFTY 50,15257.05,15319.9,15194.95,15301.45,377680000,INR
2021-05-27,NIFTY 50,15323.95,15384.55,15272.5,15337.85,682369984,INR
2021-05-28,NIFTY 50,15421.2,15469.65,15394.75,15435.65,455580000,INR
2021-05-31,NIFTY 50,15437.75,15606.35,15374.0,15582.8,436000000,INR
2021-06-01,NIFTY 50,15629.65,15660.75,15528.3,15574.85,409560000,INR
2021-06-02,NIFTY 50,15520.35,15597.45,15459.85,15576.2,428640000,INR
2021-06-03,NIFTY 50,15655.55,15705.1,15611.0,15690.35,410240000,INR
2021-06-04,NIFTY 50,15712.5,15733.6,15622.35,15670.25,414160000,INR
2021-06-07,NIFTY 50,15725.1,15773.45,15678.1,15751.65,393969984,INR
2021-06-08,NIFTY 50,15773.9,15778.8,15680.0,15740.1,378160000,INR
2021-06-09,NIFTY 50,15766.3,15800.45,15566.9,15635.35,457860000,INR
2021-06-10,NIFTY 50,15692.1,15751.25,15648.5,15737.75,298300000,INR
2021-06-11,NIFTY 50,15796.45,15835.55,15749.8,15799.35,363009984,INR
2021-06-14,NIFTY 50,15791.4,15823.05,15606.5,15811.85,392860000,INR
2021-06-15,NIFTY 50,15866.95,15901.6,15842.4,15869.25,323260000,INR
2021-06-16,NIFTY 50,15847.5,15880.85,15742.6,15767.55,340190016,INR
2021-06-17,NIFTY 50,15648.3,15769.35,15616.75,15691.4,357649984,INR
2021-06-18,NIFTY 50,15756.5,15761.5,15450.9,15683.35,640819968,INR
2021-06-21,NIFTY 50,15525.85,15765.15,15505.65,15746.5,351529984,INR
2021-06-22,NIFTY 50,15840.5,15895.75,15752.1,15772.75,322240000,INR
2021-06-23,NIFTY 50,15862.8,15862.95,15673.95,15686.95,287540000,INR
2021-06-24,NIFTY 50,15737.3,15821.4,15702.7,15790.45,316660000,INR
2021-06-25,NIFTY 50,15839.35,15870.8,15772.3,15860.35,314609984,INR
2021-06-28,NIFTY 50,15915.35,15915.65,15792.15,15814.7,255100000,INR
2021-06-29,NIFTY 50,15807.5,15835.9,15724.05,15748.45,360329984,INR
2021-06-30,NIFTY 50,15776.9,15839.1,15708.75,15721.5,262390000,INR
2021-07-01,NIFTY 50,15755.05,15755.55,15667.05,15680.0,224920000,INR
2021-07-02,NIFTY 50,15705.85,15738.35,15635.95,15722.2,254810000,INR
2021-07-05,NIFTY 50,15793.4,15845.95,15762.05,15834.35,207030000,INR
2021-07-06,NIFTY 50,15813.75,15914.2,15801.0,15818.25,391409984,INR
2021-07-07,NIFTY 50,15819.6,15893.55,15779.7,15879.65,329310016,INR
2021-07-08,NIFTY 50,15855.4,15885.75,15682.9,15727.9,307929984,INR
2021-07-09,NIFTY 50,15688.25,15730.85,15632.75,15689.8,243250000,INR
2021-07-12,NIFTY 50,15766.8,15789.2,15644.75,15692.6,216270000,INR
2021-07-13,NIFTY 50,15794.0,15820.8,15744.6,15812.35,246680000,INR
2021-07-14,NIFTY 50,15808.7,15877.35,15764.2,15853.95,239920000,INR
2021-07-15,NIFTY 50,15872.15,15952.35,15855.0,15924.2,284849984,INR
2021-07-16,NIFTY 50,15958.35,15962.25,15882.6,15923.4,276300000,INR
2021-07-19,NIFTY 50,15754.5,15836.9,15707.5,15752.4,242130000,INR
2021-07-20,NIFTY 50,15703.95,15728.45,15578.55,15632.1,274280000,INR
2021-07-22,NIFTY 50,15736.6,15834.8,15726.4,15824.05,265250000,INR
2021-07-23,NIFTY 50,15856.8,15899.8,15768.4,15856.05,294100000,INR
2021-07-26,NIFTY 50,15849.3,15893.35,15797.0,15824.45,267080000,INR
2021-07-27,NIFTY 50,15860.5,15881.55,15701.0,15746.45,311009984,INR
2021-07-28,NIFTY 50,15761.55,15767.5,15513.45,15709.4,318600000,INR
2021-07-29,NIFTY 50,15762.7,15817.35,15737.8,15778.45,401580000,INR
2021-07-30,NIFTY 50,15800.6,15862.8,15744.85,15763.05,400020000,INR
2021-08-02,NIFTY 50,15874.9,15892.9,15834.65,15885.15,244850000,INR
2021-08-03,NIFTY 50,15951.55,16146.9,15914.35,16130.75,341289984,INR
2021-08-04,NIFTY 50,16195.25,16290.2,16176.15,16258.8,427340000,INR
2021-08-05,NIFTY 50,16288.95,16349.45,16210.3,16294.6,418169984,INR
2021-08-06,NIFTY 50,16304.4,16336.75,16223.3,16238.2,320089984,INR
2021-08-09,NIFTY 50,16281.35,16320.75,16179.05,16258.25,240450000,INR
2021-08-10,NIFTY 50,16274.8,16359.25,16202.25,16280.1,287990016,INR
2021-08-11,NIFTY 50,16327.3,16338.75,16162.55,16282.25,277900000,INR
2021-08-12,NIFTY 50,16303.65,16375.5,16286.9,16364.4,280180000,INR
2021-08-13,NIFTY 50,16385.7,16543.6,16376.3,16529.1,321870016,INR
2021-08-16,NIFTY 50,16518.4,16589.4,16480.75,16563.05,254050000,INR
2021-08-17,NIFTY 50,16545.25,16628.55,16495.4,16614.6,297390016,INR
2021-08-18,NIFTY 50,16691.95,16701.85,16535.85,16568.85,251800000,INR
2021-08-20,NIFTY 50,16382.5,16509.55,16376.05,16450.5,350820000,INR
2021-08-23,NIFTY 50,16592.25,16592.5,16395.7,16496.45,275600000,INR
2021-08-24,NIFTY 50,16561.4,16647.1,16495.3,16624.6,275360000,INR
2021-08-25,NIFTY 50,16654.0,16712.45,16617.5,16634.65,265920000,INR
2021-08-26,NIFTY 50,16627.95,16683.7,16603.4,16636.9,253530000,INR
2021-08-27,NIFTY 50,16642.55,16722.05,16565.6,16705.2,217410000,INR
2021-08-30,NIFTY 50,16775.85,16951.5,16764.85,16931.05,283480000,INR
2021-08-31,NIFTY 50,16947.5,17153.5,16915.85,17132.2,464390016,INR
2021-09-01,NIFTY 50,17185.6,17225.75,17055.05,17076.25,301889984,INR
2021-09-02,NIFTY 50,17095.4,17245.5,17059.7,17234.15,242380000,INR
2021-09-03,NIFTY 50,17262.45,17340.1,17212.2,17323.6,261370000,INR
2021-09-06,NIFTY 50,17399.35,17429.55,17345.55,17377.8,228050000,INR
2021-09-07,NIFTY 50,17401.55,17436.5,17287.0,17362.1,243420000,INR
2021-09-08,NIFTY 50,17375.75,17383.4,17254.2,17353.5,252650000,INR
2021-09-09,NIFTY 50,17312.85,17379.65,17302.7,17369.25,241510000,INR
2021-09-13,NIFTY 50,17363.55,17378.35,17269.15,17355.3,241050000,INR
2021-09-14,NIFTY 50,17420.35,17438.55,17367.05,17380.0,230350000,INR
2021-09-15,NIFTY 50,17387.65,17532.7,17386.9,17519.45,388190016,INR
